# CSV-File created with merge-csv.com
# -----------------------------------------------------------

ID,bank_account_balance_20,bank_account_balance_21,bank_account_balance_22,bank_account_balance_23,bank_account_balance_24,bank_account_balance_25,bank_account_balance_26,bank_account_balance_27,bank_account_balance_28,bank_account_balance_29,bank_account_balance_30,bank_account_balance_31,bank_account_balance_32,bank_account_balance_33,bank_account_balance_34,bank_account_balance_35,bank_account_balance_36,bank_account_balance_37,bank_account_balance_38,bank_account_balance_39,bank_account_balance_40,bank_account_balance_41,bank_account_balance_42,bank_account_balance_43,bank_account_balance_44,bank_account_balance_45,bank_account_balance_46,bank_account_balance_47,bank_account_balance_48,bank_account_balance_49,bank_account_balance_50
1393,53691,58916,60923,73819,74823,79762,84685,88451,95133,95320,100991,114437,132157,137728,130787,146641,162544,181769,217917,213254,216356,229337,210798,400306,440872,440981,605368,898647,991208,908208,968675
1012,51623,56426,64384,70157,75977,78967,83297,87358,98369,96081,96100,101488,131518,136008,139414,149858,166979,187478,207535,204278,216562,239695,385323,446079,459322,462052,631674,848608,929695,996411,975980
1982,52903,57958,62072,70885,75337,78649,84353,86985,98340,99954,97550,103002,134434,139974,136879,149735,162295,198513,208243,208818,216066,275977,390557,445564,471680,522547,634830,875771,941970,907679,986134
1987,50640,56968,61608,73576,76358,78646,84870,85705,95872,98719,104268,114062,130681,139891,132671,148379,165961,198715,200237,211079,216647,220765,233388,483926,463543,582229,687751,874892,953885,966316,976020
1440,54304,57361,62737,70700,76341,78769,84605,85569,95119,95974,99041,118026,132220,139581,139063,149942,164018,179246,210821,210476,216413,293673,276781,476601,443100,400321,675129,818849,977151,946537,962641
1378,53632,57520,61057,71070,75138,79207,83126,89396,97028,99638,106463,108140,134102,136611,130977,146700,162780,179968,201371,208171,216103,282823,250606,401176,405899,408597,663063,877306,902560,903660,979855
1681,54333,57017,60594,72144,74674,79376,83875,88304,98549,95307,97841,110025,130970,138309,138445,146121,160790,182430,219178,215000,216714,288176,351307,423721,438446,432816,621651,816981,932924,969727,989329
1112,53067,58081,63760,72608,73185,79013,84818,85213,97508,99266,108731,106041,132851,136645,132129,146795,160928,187898,208541,212406,216575,218611,232024,451487,457685,446643,685957,868071,921843,970183,950863
1116,50310,56472,60503,71562,74372,78430,83911,89494,96657,95199,104686,115809,130609,139481,133668,149893,165839,185598,219770,212048,216656,248504,300401,445540,437899,448820,648427,859849,938614,910699,926715
1668,54692,57932,60271,72517,75223,78025,83211,85289,95838,99966,104371,100775,130049,139142,130512,147550,166130,193656,202270,204062,216700,253990,232902,475987,479982,404887,673562,837964,998713,996274,933828
1193,51619,57605,63571,72574,73548,78490,84097,88237,97634,95553,104095,105641,133625,139225,134817,147519,164765,191205,217889,213108,216481,237901,379500,453661,492495,488894,672680,849887,914106,975898,988420
1325,51468,57006,62292,71571,74027,79867,84891,88098,96103,95444,107653,119723,134888,138526,131196,149425,162678,194291,217972,202257,216173,268231,330574,411816,482956,409429,699902,828712,944732,905021,988639
1330,52996,56860,61135,72470,74938,78531,83940,84174,97605,99767,99015,117080,131844,137775,130994,149688,164589,191558,208896,207694,216399,266420,369685,429489,414278,432086,657322,834209,986325,985562,967197
1976,53232,57215,61698,71451,76433,79666,84975,86464,97380,99656,106529,109869,132138,139419,135193,149588,162339,187621,217497,209769,216713,248231,239233,434604,443780,598555,619119,830674,976804,977199,992303
1199,54480,57722,64485,70826,74645,78257,84722,84558,95460,99218,98477,110382,131775,137371,139458,146922,167813,184122,208015,201707,216817,265677,249089,439891,474692,447768,680482,866149,994598,998682,945205
1911,54804,56377,63786,71711,74008,78254,84435,86986,96157,96407,101059,119067,131643,136825,135160,148586,162984,190466,215569,212908,216655,260411,259602,433651,437853,450765,663982,884789,915528,976243,969867
1031,54663,58948,62545,70605,75943,78122,84768,87420,99473,96203,104355,105178,133197,136644,131229,147919,168059,194029,210535,210473,216458,279072,365360,433605,468477,436453,604666,830057,903739,932658,934996
1249,54196,56270,61787,71355,76690,78794,84783,85528,99362,98023,106007,106484,131468,136242,139802,148164,167566,182422,217079,207466,216742,293847,283562,436713,483634,451960,666155,861665,966859,964960,912828
1983,50784,57351,63722,71510,76843,78602,84316,85743,98700,95268,101113,106193,132717,136146,139545,148489,169547,199663,207189,209552,216803,270387,380268,471860,427018,587644,665908,802051,968280,918576,946872
1529,53952,56203,60328,73426,74200,78560,83341,89196,95252,99505,108840,112629,132977,139930,136262,145811,160377,198129,218992,212661,216271,225186,205771,449078,491251,515228,660280,886808,935376,950799,928221
1571,54281,58237,61067,70313,74523,79924,84128,84836,95314,96514,98128,113043,134777,138652,138259,149146,166544,193841,217092,205977,216393,234648,306977,492033,443778,582558,637573,840188,901863,948534,913212
1048,52749,58427,61013,70211,76881,79523,84198,87789,97282,98320,102427,117793,134159,138358,132076,149173,167667,181604,206110,201422,216188,260781,392655,482551,419595,581197,697626,857755,909587,908047,926584
1056,50447,58826,60405,72653,76622,79907,84351,85490,98724,97233,108272,117534,133806,136885,132179,147608,169660,184691,201148,209103,216439,244822,328760,402138,481780,417372,605908,855204,903947,909539,973054
1242,51333,56051,60286,72332,75815,79614,84900,84184,99082,99236,104864,107216,130811,136104,131858,147333,160938,199224,215363,202930,216639,278668,277838,411001,460721,498028,653332,804921,960726,997700,924871
1724,50435,57968,61369,73250,76768,78953,83011,88137,99537,98529,101702,100798,132389,137374,130544,147899,166125,193221,205343,212913,216226,264852,219155,455228,409140,428546,634805,838605,926032,967616,958906
1326,54047,58318,60880,73722,74496,78527,84084,84215,96952,97274,103599,119020,131830,137968,137194,146352,162616,190763,210805,202766,216277,240173,335518,425126,420491,517372,662721,891034,931600,979043,931965
1061,51505,56502,64294,72322,76328,79432,84506,86627,95816,97347,96027,108051,134608,139365,137595,147785,164941,187469,211708,212964,216090,228126,261638,489951,412251,423926,680195,841604,907690,948813,913995
1080,50256,57269,60128,71836,75226,79319,84190,89854,95590,97200,102826,112930,132020,138359,135232,146851,168895,184731,217398,205858,216265,231868,253248,431287,461920,493392,604036,887211,923428,997204,953942
1183,53730,56917,62327,71011,75871,79718,83923,85345,98354,97349,107101,115983,134796,138500,136287,147007,160188,179884,217727,203053,216376,237610,328599,495239,443821,429921,646793,836264,992374,962866,927740
1587,51916,58907,63733,72293,73452,79060,83638,85395,99695,97671,102369,107826,130159,139010,134353,149367,160610,191891,217048,209719,216237,261340,375719,426089,402119,434121,612214,809036,901755,946895,941683
1746,50164,58733,63619,73630,76259,79240,84726,87748,98530,99493,97342,115479,134937,137024,136897,145279,160792,181855,200243,206313,216543,272300,333201,411757,439619,541379,673211,891007,939184,986234,945176
1213,54359,57920,62522,71298,73974,78230,84385,86472,98627,95843,104155,103650,132839,137498,131587,149534,161814,188203,216461,210775,216116,288963,260772,492781,488140,530592,669653,881369,934468,931825,953698
1520,52599,57643,61889,73693,76650,78908,83500,89404,96566,98627,104828,100507,132948,139495,138658,147464,165287,187033,211470,201776,216229,242218,273920,491829,450503,402117,656865,895369,986960,958444,944204
1830,52167,58273,62300,72225,74591,78271,83156,85212,98431,96150,109490,103266,132301,139588,138225,149105,164327,179291,209839,202739,216525,279183,221744,498030,478862,506448,600449,843665,919893,937155,943344
1097,53785,58700,60611,73384,73994,79334,83046,85429,97870,96937,102468,113980,131945,136487,134334,149050,167910,195666,216598,208514,216981,234347,294497,437273,421585,401452,600857,840857,974511,970954,983164
1755,51522,58149,61158,73376,74146,79663,83207,85463,98008,99836,105245,105398,134916,139088,134001,145748,164603,188098,204545,213318,216214,230760,280885,498727,446142,443630,663152,836818,912967,958757,908147
1607,54141,57366,64709,70195,76800,78990,84096,87516,95361,97329,96323,115060,130257,138577,132560,148388,161175,187179,207361,204078,216523,289842,243298,438900,425977,427178,604373,817731,988692,923693,979901
1109,50189,56067,60363,71196,76997,78709,83482,85049,98662,99971,109469,109148,134293,137838,133010,145946,166699,181597,211620,209198,216191,233503,250308,430472,494428,578107,693787,838614,903385,959076,905341
1523,52942,57543,60480,71359,75129,79967,83418,85462,95244,99029,109867,116871,130407,139257,133429,149932,160019,195957,206733,207946,216753,236800,378092,408107,494788,426398,639094,822246,988902,982734,975386
1337,54179,57261,62818,73091,76416,79435,83855,87307,98482,96178,103298,103566,132119,136294,130215,149392,167562,187090,200125,202614,216553,220995,304074,426727,489308,579989,699368,852818,984568,917384,979437
1014,52577,57475,63261,71681,74104,79217,83410,85623,97748,96279,102496,101663,130555,138567,132344,149030,166818,193925,212827,209763,216258,294055,267061,459944,499744,592210,646784,856045,985884,996000,919903
1040,53573,58021,64275,70150,75601,78001,84812,84135,95367,95131,101960,114569,132260,137580,133251,147064,160231,198838,215495,207238,216321,239808,373606,463393,443199,555494,668185,851606,943274,998817,944163
1666,53588,58165,63868,73048,75507,78888,84755,84473,98919,99751,99884,101135,134232,136201,132965,148171,167207,187347,206333,214589,216537,236647,270030,445340,469620,556966,651684,829679,997407,922054,996652
1618,54439,57223,62499,71393,74930,78748,83637,85759,96198,97765,100804,106176,131130,136183,136430,149484,166629,181204,204134,210759,216556,280242,214428,489539,445986,454073,673599,895391,940952,939526,971374
1313,51673,56368,64339,70016,73076,79629,84432,85186,97414,96260,97105,119656,131760,136094,137511,145537,169003,191615,208610,200792,216711,256140,235121,477008,488222,539388,648372,852539,966062,991533,925104
1690,50742,56314,64688,72567,73061,78524,83455,86386,95702,98953,105044,101397,133752,139663,139992,147372,163097,194994,211777,206394,216146,220634,388600,419264,446327,547534,659997,892905,907677,985090,941787
1328,54658,56266,64991,72647,73746,79772,83013,86179,96972,99375,109883,114665,131222,136664,131290,148412,168091,187226,206166,209769,216044,268457,314613,483604,415439,539941,620973,879987,955910,943176,956443
1270,52238,56210,63041,71907,73133,78210,84625,85320,96161,98286,100059,109698,132109,137189,132979,148553,161437,186482,217153,207052,216657,259812,254762,422424,462900,550236,692214,859285,943979,960405,922222
1010,54962,57706,62872,71439,73571,78951,84155,84192,96583,97517,107917,100363,133468,138526,135717,148668,162973,198810,214812,211017,216224,272548,376720,443008,489694,484814,646467,893238,900121,950672,952558
1939,52695,58872,62989,72584,74906,79685,83521,89340,97103,95327,102447,101694,130298,138765,136414,146704,165228,195665,213338,214530,216453,251764,249043,473829,431588,535009,627399,842537,910831,974054,933590
1949,51966,57398,61507,72356,75321,79089,83737,89586,95179,98607,109035,113423,131390,138983,134978,149416,165762,190149,219787,207438,216710,266229,363436,433299,402096,469772,683897,825109,919616,946567,957707
1173,54059,58466,64669,73291,73220,78829,83392,85891,95115,96115,106718,110800,130222,138489,138256,148305,169598,191623,205897,212791,216200,223287,356067,450174,401618,585185,619568,888630,912732,920639,906038
1441,50770,57550,60790,73786,73206,79066,84903,87450,99656,98195,98432,111348,133278,136279,136688,149729,165571,194522,217007,201289,216386,225544,278164,454362,438299,546266,649163,891482,964395,965437,979788
1206,51440,58952,61693,71510,74588,78686,84485,87146,97768,95965,100511,108104,130621,136822,133391,149471,165367,184609,212340,214957,216425,248538,275622,471775,409742,492386,671285,852577,946333,904143,999118
1481,54462,58882,63718,70252,74626,79814,83111,86556,96161,99226,100328,109705,132346,139657,137121,146148,162904,187380,216445,206564,216545,260333,207769,434732,451560,533827,640638,814872,977684,978613,927042
1258,50218,56166,61171,71773,73307,79342,84649,84610,98559,99374,106928,110058,133164,139558,137918,146704,168836,196776,202582,213938,216125,255322,256478,431379,448032,586735,671947,801969,967405,903098,913516
1244,51403,57589,63292,72987,73743,78677,84895,84375,95922,97100,104143,118684,131948,137566,139077,148317,166676,192943,209627,214681,216810,230685,282301,492572,460685,530913,651919,818267,941239,955883,975529
1840,51100,57652,61953,72247,76965,79486,83516,87543,96063,95322,104542,104993,130078,136892,135548,145575,169596,198186,208478,205143,216984,271552,268438,465966,420965,481792,643696,875804,918600,914421,920074
1684,54887,58107,63796,70741,76564,78776,84487,87031,96996,97872,106481,109500,131134,139168,130157,146143,165512,191354,205394,208178,216797,227025,387834,456804,413264,591367,669116,849607,959385,905748,943201
1143,52842,57982,64178,73215,75198,78654,83745,84178,98591,96294,108849,108526,134701,138564,139465,147372,162521,183830,215589,214930,216956,254011,323865,458746,483975,483744,683285,892039,981499,951295,977219
1419,54979,58757,63920,73704,73734,79648,84324,86464,96878,95757,96500,101355,132054,139554,130900,149219,167106,188164,203064,200876,216100,270341,265795,419199,499172,426478,605005,816150,967783,955112,962993
1082,51661,58148,64425,70255,75830,78256,83560,84904,97962,96377,105657,114452,131628,137772,130443,146173,160695,185896,203474,200284,216399,243933,218963,477118,490120,477229,663180,818167,959619,913728,992459
1210,50964,58491,62574,73762,75626,79375,84711,84035,99290,99561,96805,111367,131180,138165,130117,149083,167252,196331,220000,213988,216517,278468,320394,489505,438758,431564,637856,842275,975772,985405,983580
1241,52667,57975,62191,70002,75972,79180,83955,85338,97411,97106,102480,108068,131482,138486,136570,146389,169108,185966,217428,200321,216442,246852,272504,494751,425135,456238,658907,866699,996921,985776,908145
1140,53877,58845,62874,70988,73962,78973,84715,88688,98683,96858,109269,100875,130971,138457,130465,146051,169211,189250,207149,209599,216402,284047,303163,485516,473158,530710,654304,826468,993136,956840,950505
1736,50976,57344,61073,71639,76239,78839,84164,89437,98340,97838,105673,101800,130950,139587,133959,145666,160109,195391,217813,211370,216421,298724,227678,417781,496203,473178,642461,847728,915506,999074,920910
1519,50194,57459,64117,70299,76113,79132,83051,87942,97392,98477,99322,100207,134160,136302,137587,149678,167664,186983,213362,204655,216822,286032,296746,413498,474120,407147,690601,815673,990465,957122,949933
1097,51373,56181,61134,72904,73182,78147,84604,89769,95956,97125,106458,100160,132610,136702,137739,148440,160874,198254,213595,201235,216004,220341,287981,489287,474915,531253,685315,841856,934317,928576,900897
1615,51665,58536,60798,71255,75312,78472,83000,89420,97398,96055,104010,113063,133267,136687,133000,149902,168850,181220,205816,200557,216899,218727,302636,456521,412179,459796,681082,886133,998067,963826,985211
1693,53551,57408,63739,73307,76338,78361,84816,87311,96440,99381,104866,115530,133680,138696,137955,147347,164607,182564,208225,207020,216159,299572,388126,461822,407803,477299,617565,811099,965458,971741,979785
1638,54583,57319,62634,72659,73503,78392,83606,86751,95934,97281,100057,106450,133150,136161,133151,148229,161907,196289,206541,211911,216163,221660,288658,438413,400547,515526,685857,882182,982429,921606,970123
